Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc,MJD
sn2000cf-20000525.35-fast.flm,21.32,2000cf,16.451177151674678,0.7719027402547279,0.0364,1.16,N,1.16,17.0,1.1549,0.5488228483253224,1.389110452920414,51689.35
sn2007kk-20071007.38-fast.flm,19.89,2007kk,-1.748318924111152,1.921229586935639,0.041,,N,,-4.8,1.9397,-3.0516810758888475,2.7301207328096107,54380.38
sn2005cf-20050601.26-fast.flm,119.03,2005cf,-11.36612021857432,0.1987083954297069,0.0065,1.1,N,1.1,-7.45,0.6297,3.91612021857432,0.6603083494960887,53522.26
sn2003hv-20031121.21-ldss2.flm,151.6,2003hv,74.69172633253837,1.0938743038981702,0.0056,1.31,N,1.31,85.7,2.6827,11.008273667461635,2.8971434694762195,52964.21
sn2001iq-20011223.08-fast.flm,55.98,2001iq,,,0.0186,,,,2.05,0.6725,,,52266.08
sn2004dt-20041020.44-fast.flm,8.56,2004dt,57.52403374533982,0.6866784382970373,0.0194,1.14,HV,1.14,64.0,2.3191,6.475966254660179,2.418626074369922,53298.44
sn1998ab-19980518.22-fast.flm,28.03,1998ab,35.85199610516038,0.4868549172346641,0.027,1.04,91T,1.04,28.5,1.2292,-7.351996105160381,1.3221045157004692,50951.22
sn1999gh-19991210.50-fast.flm,109.12,1999gh,9.427408951076709,0.8931229532598988,0.0077,1.69,N,1.69,11.8,2.5201,2.372591048923292,2.6736814731077603,51522.5
sn2002jy-20030129.10-mmt.flm,88.77,2002jy,33.44448803452191,0.3923107100823852,0.0196,0.88,N,0.88,34.8,1.8152,1.3555119654780867,1.857110318006269,52668.1
sn2007co-20070613.39-fast.flm,42.85,2007co,-0.2044790652377087,0.0973709834469328,0.027,1.16,N,1.16,-0.7,1.7998,-0.4955209347622912,1.802432009374396,54264.39
sn1999cl-19990608.24-fast.flm,181.45,1999cl,-5.219289541577731,0.5953562214725143,0.0078,1.17,HV,1.17,-1.5,2.1128,3.719289541577731,2.1950792401291643,51337.24
sn2003ae-20030209.37-fast.flm,22.05,2003ae,,,0.0328,,,,10.3,0.425,,,52679.37
sn2004ef-20040918.28-fast.flm,21.53,2004ef,2.5024248302635757,0.1939864209505334,0.031,1.39,HV,1.39,1.0,1.0645,-1.5024248302635757,1.0820309521973932,53266.28
sn1996by-19961218.27-fast.flm,38.86,1996by,,,0.0137,,,,1.3,1.4149,,,50435.27
sn2006cj-20060529.26-fast.flm,19.97,2006cj,5.395784543327436,1.124121779859485,0.0675,0.81,N,0.81,2.7,2.0194,-2.695784543327436,2.3111958238008428,53884.26
sn2008ar-20080404.46-fast.flm,16.36,2008ar,25.689503946984292,0.584738329597505,0.0261,1.1,N,1.1,24.1,1.4605,-1.5895039469842906,1.5732066501577218,54560.46
sn2006ac-20060228.36-fast.flm,52.6,2006ac,12.965679084777587,0.1955607705094358,0.0227,1.2,HV,1.2,13.5,0.618,0.5343209152224127,0.6482036832371784,53794.36
sn2007ax-20070326.21-fast.flm,41.48,2007ax,-1.87667560321658,0.4964750273061264,0.0071,1.87,91bg,1.87,-2.45,1.3192,-0.5733243967834203,1.4095304511569158,54185.21
sn1998bn-19980501.25-fast.flm,226.3,1998bn,,,0.0061,,,,-1.4,0.9259,,,50934.25
snf20080623-001-20080730.24-mmt.flm,17.48,snf20080623-001,26.116970278042153,0.0958772770853308,0.043,,N,,22.9,1.2466,-3.2169702780421545,1.250281573191134,54677.24
sn2003hu-20030919.19-fast.flm,17.46,2003hu,0.0837209302360776,1.9534883720930232,0.075,,91T,,-2.25,0.9042,-2.3337209302360775,2.15260178851144,52901.19
sn1997dt-19971228.12-fast.flm,8.04,1997dt,24.044475330091498,0.3971011615208974,0.0073,1.04,N,1.04,34.68,1.3099,10.635524669908502,1.368768549639144,50810.12
sn2006ot-20061124.23-fast.flm,19.26,2006ot,-0.446386171520456,0.4748789058790009,0.0529,0.84,HV,0.84,1.15,1.0619,1.596386171520456,1.163246141299784,54063.23
sn2002bo-20020611.15-fast.flm,26.78,2002bo,79.10982774071927,0.6970028875833914,0.0043,1.08,HV,1.08,85.2,2.2177,6.090172259280735,2.324651869699974,52436.15
sn2005cf-20050603.29-fast.flm,127.76,2005cf,-9.349230004963951,0.1987083954297069,0.0065,1.1,N,1.1,-6.6,0.5951,2.749230004963952,0.6273986264044963,53524.29
sn1998dk-19980913.39-fast.flm,93.2,1998dk,13.115563011942044,1.4803118523635646,0.0133,1.05,,1.05,11.05,0.3515,-2.065563011942043,1.5214714687591244,51069.39
sn2001en-20011020.29-fast.flm,117.05,2001en,10.222353404171011,1.180637544273908,0.0164,1.12,HV,1.12,9.3,0.2639,-0.9223534041710106,1.2097719706412131,52202.29
sn2001V-20010317.45-fast.flm,133.01,2001V,12.461826421036529,0.3940498473056842,0.0151,0.82,91T,0.82,11.25,0.3332,-1.2118264210365286,0.5160402330842364,51985.45
sn2004B-20040128.16-fast.flm,11.19,2004B,,,0.0157,,,,31.25,1.9337,,,53032.16
sn1999ek-19991112.46-fast.flm,25.31,1999ek,12.14742014742072,0.3931203931203931,0.0175,1.14,N,1.14,12.15,0.3863,0.0025798525792808,0.5511545459189576,51494.46
sn1998dh-19980727.40-fast.flm,123.52,1998dh,-8.426687816000793,0.8922375334589076,0.0087,1.17,N,1.17,-2.5,0.7381,5.926687816000793,1.157963482201764,51021.4
sn2005cc-20050711.17-fast.flm,45.5,2005cc,43.24565756823792,0.4962779156327543,0.0075,1.94,,1.94,41.7,1.2056,-1.545657568237914,1.3037496422031307,53562.17
sn2004bd-20040428.19-fast.flm,30.67,2004bd,28.932500743386193,0.2973535533749628,0.0089,,,,28.0,1.1114,-0.9325007433861928,1.1504908064407628,53123.19
sn2005am-20050313.21-fast.flm,149.99,2005am,6.852439508127942,0.4958349861166204,0.0084,1.3,N,1.3,5.75,0.5619,-1.102439508127942,0.7493890467956341,53442.21
sn2003fa-20030702.29-fast.flm,14.24,2003fa,15.465205690122822,0.4805843906189927,0.0404,0.8,91T,0.8,14.4,0.4416,-1.0652056901228215,0.6526652407679059,52822.29
sn2002hw-20021205.12-fast.flm,6.63,2002hw,17.415233415234557,0.0982800982800982,0.0175,1.44,N,1.44,24.1,1.59,6.684766584765445,1.5930345186837434,52613.12
sn2007F-20070122.49-fast.flm,38.45,2007F,-0.8890191481081403,0.0,0.0236,0.96,N,0.96,-1.25,1.0695,-0.3609808518918597,1.0695,54122.49
sn1997do-19971125.38-fast.flm,136.31,1997do,11.167211167210016,0.099000099000099,0.0101,0.94,HV,0.94,9.8,0.3963,-1.3672111672100158,0.408478530160435,50777.38
sn1999bt-19990416.43-fast.flm,13.63,1999bt,,,0.0499,,,,16.5,0.4561,,,51284.43
sn2004av-20040319.31-fast.flm,42.66,2004av,,,0.0237,,,,-2.4,1.2839,,,53083.31
sn2003kf-20031128.33-imacs.flm,211.7,2003kf,-9.400436767918563,0.3970617431010522,0.0074,1.1,N,1.1,-2.55,0.7954,6.850436767918564,0.8889989807836935,52971.33
sn1999aa-19990419.21-fast.flm,23.85,1999aa,54.03194006308919,0.887223974763407,0.0144,0.78,91T,0.78,51.9,0.6182,-2.131940063089189,1.0813591546729415,51287.21
sn1999aa-19990324.18-fast.flm,51.39,1999aa,28.3714511040998,0.887223974763407,0.0144,0.78,91T,0.78,27.0,1.2813,-1.3714511040998012,1.5584916013232086,51261.18
sn1998bu-19981125.54-fast.flm,28.04,1998bu,189.29105593778425,0.4985541928407618,0.0029,1.03,N,1.03,212.3,25.3693,23.00894406221576,25.374198288284877,51142.54
sn2006le-20061114.38-fast.flm,55.81,2006le,5.877727540786244,0.2948692746215844,0.0174,0.88,N,0.88,5.55,0.5105,-0.3277275407862445,0.5895406170196074,54053.38
sn2002fb-20021009.34-fast.flm,9.25,2002fb,26.821583300510007,1.2800315084679008,0.0156,1.77,91bg,1.77,30.8,1.8481,3.978416699489994,2.248100147384589,52556.34
sn1999ac-19990608.38-fast.flm,34.46,1999ac,86.06240713224109,0.6934125804853887,0.0095,1.23,91T,1.23,68.6,2.1717,-17.462407132241097,2.2797153104665075,51337.38
sn1998D-19980304.42-fast.flm,23.42,1998D,,,0.0126,,,,30.7,1.8052,,,50876.42
sn2006ev-20060916.23-fast.flm,22.68,2006ev,5.4734590705859,0.4860976083997667,0.0286,1.32,N,1.32,3.5,1.1446,-1.9734590705859,1.2435433425868088,53994.23
sn2007ca-20070611.18-fast.flm,29.66,2007ca,34.98668770338546,0.1972192091509713,0.0141,0.89,N,0.89,32.9,1.7261,-2.086687703385465,1.737330315874945,54262.18
sn2008bf-20080402.35-fast.flm,64.41,2008bf,3.6599648643373026,0.3903962521959789,0.0246,1.05,N,1.05,0.0,1.0623,-3.6599648643373026,1.131764341074884,54558.35
sn1999dq-19990905.45-fast.flm,141.45,1999dq,-9.417217236961749,0.6902672320283996,0.0141,0.86,91T,0.86,-7.8,0.653,1.617217236961749,0.950198848458652,51426.45
sn2000B-20000202.24-fast.flm,47.49,2000B,13.580610342455609,1.275635364537337,0.0191,1.46,,1.46,12.3,0.5778,-1.280610342455608,1.400392239073862,51576.24
sn2001G-20010324.19-fast.flm,37.41,2001G,61.55586152636092,2.1636506687647525,0.0168,,N,,62.8,2.2085,1.244138473639076,3.091740038626495,51992.19
sn1996bl-19961103.25-fast.flm,15.37,1996bl,13.272200772200772,0.2895752895752895,0.036,1.07,HV,1.07,13.95,0.5548,0.6777992277992269,0.6258249662106912,50390.25
sn1997br-19970429.28-fast.flm,171.27,1997br,7.923741435801732,0.695065038228577,0.0071,1.09,,1.09,9.25,0.653,1.3262585641982678,0.9536898905659498,50567.28
sn1998es-19981210.19-fast.flm,79.15,1998es,14.338017019597508,0.8905600633287157,0.0106,0.85,91T,0.85,13.7,0.3934,-0.638017019597509,0.9735814225816176,51157.19
sn2004ca-20040610.46-fast.flm,52.64,2004ca,,,0.0178,,,,-6.0,0.914,,,53166.46
sn1996Z-19960518.18-fast.flm,124.34,1996Z,4.149295215406284,1.0919197935278937,0.0074,1.22,HV,1.22,4.995,0.7761,0.8457047845937158,1.3396342954321518,50221.18
sn2007le-20071107.16-fast.flm,200.42,2007le,12.375844259044898,0.4966229638458482,0.0068,1.01,HV,1.01,11.1,0.4076,-1.2758442590448986,0.6424734455361051,54411.16
sn2008ar-20080229.39-fast.flm,46.81,2008ar,-8.488451417989598,0.584738329597505,0.0261,1.1,N,1.1,-8.4,0.8426,0.0884514179895976,1.0256186787010466,54525.39
sn1998V-19980403.49-fast.flm,65.19,1998V,15.028504029880944,0.7863180656575585,0.0174,0.99,N,0.99,16.3,0.5808,1.271495970119057,0.9775606070108616,50906.49
sn1997cn-19970701.25-mmt.flm,9.72,1997cn,43.42053501180317,0.7867820613690009,0.0168,1.9,91bg,1.9,56.1,2.2736,12.679464988196834,2.405885070424615,50630.25
sn2006S-20060128.50-fast.flm,43.18,2006S,-5.522720666599254,0.0968898362561767,0.0321,0.93,N,0.93,-5.6,0.9832,-0.077279333400746,0.9879624893535932,53763.5
sn1999dq-19991102.35-fast.flm,16.56,1999dq,47.67774381224588,0.6902672320283996,0.0141,0.86,91T,0.86,43.45,1.8018,-4.227743812245876,1.9294952945296728,51484.35
sn2008ae-20080213.35-fast.flm,24.17,2008ae,1.8930200951335692,0.9707795359673818,0.0301,,pec,,11.8,0.6491,9.906979904866432,1.1677943814957517,54509.35
sn2007B-20070117.09-fast.flm,36.99,2007B,,,0.0211,,,,2.85,0.515,,,54117.09
sn2003cq-20030509.15-fast.flm,4.4,2003cq,28.98480596148685,0.8709958385754378,0.0333,1.2,N,1.2,26.35,1.7186,-2.6348059614868475,1.9267121504821965,52768.15
sn2000dk-20001005.33-fast.flm,79.15,2000dk,9.562653562656708,0.1965601965601965,0.0175,1.62,N,1.62,9.7,0.6226,0.1373464373432913,0.6528910099486614,51822.33
snf20080522-000-20080623.04-ldss3.flm,45.69,snf20080522-000,17.74162679425921,0.0956937799043062,0.045,,91T,,18.15,0.5387,0.4083732057407871,0.5471334293500753,54640.04
sn2007af-20070313.45-fast.flm,195.41,2007af,-1.641137855581316,0.3978516013526954,0.0054,1.04,N,1.04,-2.6,1.4312,-0.958862144418684,1.4854693994488424,54172.45
sn1998bp-19980430.47-fast.flm,72.31,1998bp,-2.8995546759033064,0.1979218208807521,0.0105,1.79,N,1.79,1.5,0.7761,4.399554675903307,0.8009396089473616,50933.47
sn2002bz-20020405.37-fast.flm,28.77,2002bz,,,0.037,,,,-1.3,0.8223,,,52369.37
sn2001ep-20011224.33-fast.flm,5.83,2001ep,66.86080947680475,0.493583415597236,0.013,1.3,N,1.3,59.9,0.9832,-6.960809476804748,1.1001394585018,52267.33
sn1994D-19940604.22-fast.flm,23.67,1994D,74.5039385781246,0.0997108385681523,0.0029,1.37,N,1.37,87.6,1.6379,13.09606142187539,1.640932253728948,49507.22
sn1999gh-19991209.50-fast.flm,104.07,1999gh,8.435050114121266,0.8931229532598988,0.0077,1.69,N,1.69,8.55,0.5253,0.114949885878735,1.0361509058238974,51521.5
sn1999cl-19990612.17-fast.flm,138.57,1999cl,-1.3197062909324728,0.5953562214725143,0.0078,1.17,HV,1.17,2.65,1.5216,3.9697062909324727,1.63392643360894,51341.17
sn2002ha-20021112.08-fast.flm,67.65,2002ha,9.542586750788931,0.5914826498422713,0.0144,1.22,N,1.22,8.5,0.3248,-1.0425867507889317,0.6747938685735333,52590.08
sn1996Z-19960606.17-fast.flm,39.38,1996Z,22.999801469126716,1.0919197935278937,0.0074,1.22,HV,1.22,25.85,10.7335,2.8501985308732856,10.788897584345584,50240.17
sn2003kh-20031129.13-fast.flm,21.43,2003kh,,,0.025,,,,1.9,0.7827,,,52972.13
sn1999by-19990518.14-fast.flm,249.09,1999by,6.92476551586742,0.4989024146876871,0.0022,1.97,91bg,1.97,17.4,3.5453,10.475234484132578,3.580231236859039,51316.14
sn1995al-19951203.40-mmt.flm,147.93,1995al,25.1716247139617,0.5969555268132524,0.0051,0.87,HV,0.87,43.75,3.2587,18.5783752860383,3.3129264391158597,50054.4
sn2008ar-20080401.31-fast.flm,36.22,2008ar,22.61962771659597,0.584738329597505,0.0261,1.1,N,1.1,23.4,1.0891,0.7803722834040272,1.2361463198588103,54557.31
sn2007qe-20071216.12-fast.flm,31.17,2007qe,20.7246801445465,0.0,0.0239,1.03,,1.03,16.6,0.5343,-4.124680144546499,0.5343,54450.12
sn2003gn-20030729.37-fast.flm,10.99,2003gn,-3.0253237966338498,0.1933114247052001,0.0346,1.22,HV,1.22,-4.2,0.9116,-1.1746762033661504,0.9318711643363335,52849.37
sn2001br-20010714.29-fast.flm,26.59,2001br,52.296992849446,0.783622294054266,0.0209,1.16,HV,1.16,34.35,9.6802,-17.946992849445998,9.711865729083105,52104.29
sn2005hk-20051106.22-fast.flm,88.34,2005hk,-4.3237907206292014,0.493583415597236,0.013,1.56,pec,1.56,,,,,53680.22
sn2006cf-20060520.16-fast.flm,20.98,2006cf,2.6497695852554117,0.1920122887864823,0.0416,,N,,0.2,1.025,-2.4497695852554116,1.0428296692389527,53875.16
sn1998ec-19980930.50-fast.flm,64.23,1998ec,-2.9414648494950484,1.568781253064026,0.0199,1.08,HV,1.08,-3.5,0.9679,-0.5585351505049516,1.8433407254127312,51086.5
sn1995al-19951124.53-fast.flm,167.57,1995al,16.34663217590318,0.5969555268132524,0.0051,0.87,HV,0.87,14.7,0.5941,-1.646632175903182,0.8422058602223613,50045.53
sn2003it-20031028.34-fast.flm,56.98,2003it,5.697005170223888,0.195102916788606,0.0251,1.36,N,1.36,3.7,0.3833,-1.997005170223888,0.4300977076658531,52940.34
sn2003ae-20030206.30-fast.flm,20.09,2003ae,,,0.0328,,,,6.0,0.7204,,,52676.3
sn2002bz-20020407.38-fast.flm,34.93,2002bz,,,0.037,,,,-0.24,0.8628,,,52371.38
sn1997by-19970509.24-fast.flm,12.27,1997by,,,0.0452,,,,6.25,0.3333,,,50577.24
sn1997cn-19970531.33-fast.flm,11.54,1997cn,13.011408339893,0.7867820613690009,0.0168,1.9,91bg,1.9,27.0,1.4649,13.988591660107,1.6628162923462275,50599.33
sn1996ac-19960524.19-fast.flm,18.66,1996ac,,,0.0255,,,,19.2,0.8544,,,50227.19
sn1998bu-19980530.17-fast.flm,454.3,1998bu,10.439724798086711,0.4985541928407618,0.0029,1.03,N,1.03,9.95,0.3225,-0.4897247980867121,0.5937697644702898,50963.17
sn2005cf-20050614.31-fast.flm,167.52,2005cf,1.599602583209719,0.1987083954297069,0.0065,1.1,N,1.1,-2.7,1.1529,-4.299602583209719,1.1698989000825024,53535.31
sn2007if-20070920.36-fast.flm,31.41,2007if,13.926643083223912,0.4654626698938744,0.0742,0.71,pec,0.71,21.4,5.8001,7.473356916776087,5.818746901787766,54363.36
sn2004at-20040319.24-fast.flm,27.12,2004at,-8.568913234864558,0.7825491538687275,0.0223,1.05,N,1.05,-3.15,0.8013,5.418913234864558,1.1200289586527044,53083.24
sn2002fk-20030106.16-fast.flm,27.31,2002fk,96.5359801488854,0.3970223325062034,0.0075,1.13,N,1.13,89.65,3.3268,-6.885980148885395,3.350406687628931,52645.16
sn2001gc-20011208.35-fast.flm,23.2,2001gc,7.308937506128803,1.962130874129304,0.0193,,HV,,7.25,0.5829,-0.0589375061288031,2.0468829906009347,52251.35
sn2005hf-20051031.24-fast.flm,52.14,2005hf,11.925989837978191,0.4793404275716614,0.0431,1.31,,1.31,17.1,8.102,5.17401016202181,8.11616727559903,53674.24
sn2000ce-20000523.14-fast.flm,15.44,2000ce,19.521794745642534,0.4919807143559973,0.0163,1.0,N,1.0,18.9,1.0609,-0.6217947456425357,1.16942457358234,51687.14
sn1999dq-19991031.33-fast.flm,72.63,1999dq,45.685829799824226,0.6902672320283996,0.0141,0.86,91T,0.86,29.5,2.6036,-16.185829799824226,2.693548182530275,51482.33
sn2003fa-20030701.39-fast.flm,4.39,2003fa,14.600153787007237,0.4805843906189927,0.0404,0.8,91T,0.8,12.85,0.4518,-1.7501537870072372,0.6596094272420828,52821.39
sn2007if-20070913.35-fast.flm,52.89,2007if,7.400856451309895,0.4654626698938744,0.0742,0.71,pec,0.71,11.2,0.4182,3.799143548690104,0.6257369551694497,54356.35
sn2007bd-20070412.18-fast.flm,30.92,2007bd,-4.1901066925312405,0.0969932104752667,0.031,1.3,HV,1.3,-2.9,1.0789,1.2901066925312406,1.0832510756414226,54202.18
sn2001ep-20011017.42-fast.flm,131.52,2001ep,-0.1776900296152922,0.493583415597236,0.013,1.3,N,1.3,1.9,0.7905,2.077690029615292,0.9319414349371068,52199.42
sn1994ae-19941130.49-fast.flm,276.51,1994ae,0.9857612267230536,0.7965747286667331,0.0043,0.96,N,0.96,0.95,1.1845,-0.0357612267230535,1.4274353044360644,49686.49
sn2006lf-20061227.29-fast.flm,9.93,2006lf,50.62179234109837,0.1973943939992104,0.0132,1.3,N,1.3,58.95,1.2142,8.328207658901633,1.2301407182848292,54096.29
sn1997dt-19971129.11-fast.flm,154.96,1997dt,-4.755286409213613,0.3971011615208974,0.0073,1.04,N,1.04,-0.75,0.8945,4.005286409213613,0.9786825749349204,50781.11
sn1998aq-19980518.20-fast.flm,215.91,1998aq,19.922303018228902,0.3984460603645781,0.0039,1.11,N,1.11,18.925,1.1762,-0.9973030182289015,1.241855749682729,50951.2
sn2000cn-20000625.36-fast.flm,24.56,2000cn,12.173913043477407,0.0977039570102589,0.0235,1.51,,1.51,20.4,2.1119,8.226086956522591,2.1141588571380967,51720.36
sn2007S-20070210.32-fast.flm,101.83,2007S,-2.7418877601329874,0.0986290561199329,0.0139,0.94,91T,0.94,-5.5,0.9567,-2.7581122398670126,0.9617705447304512,54141.32
sn2003du-20030627.28-fast.flm,43.05,2003du,50.85453100159012,0.9936406995230525,0.0064,1.07,N,1.07,51.8,1.5363,0.9454689984098792,1.829628249057349,52817.28
sn2004bd-20040426.23-fast.flm,14.17,2004bd,26.9897908613373,0.2973535533749628,0.0089,,,,26.15,0.8055,-0.8397908613373026,0.8586322761838835,53121.23
sn1996ca-19970102.09-fast.flm,25.19,1996ca,,,0.0163,,,,17.9,1.1729,,,50450.09
sn2006lf-20061116.39-fast.flm,38.68,2006lf,10.254638768258406,0.1973943939992104,0.0132,1.3,N,1.3,10.4,0.407,0.1453612317415942,0.4523422894029647,54055.39
sn2001ib-20011210.09-fast.flm,38.14,2001ib,,,0.019,,,,0.0,1.5724,,,52253.09
sn2006le-20061121.37-fast.flm,57.02,2006le,12.74818163947431,0.2948692746215844,0.0174,0.88,N,0.88,12.35,0.4331,-0.3981816394743109,0.5239499013415876,54060.37
sn2002jm-20021216.45-mmt.flm,15.15,2002jm,,,0.0181,,,,,,,,52624.45
sn2007bc-20070407.24-fast.flm,57.07,2007bc,-2.605799373044174,0.097962382445141,0.0208,1.37,N,1.37,-2.6,0.7327,0.0057993730441738,0.7392198038299083,54197.24
sn2005M-20050214.29-fast.flm,67.79,2005M,9.97064579256588,1.36986301369863,0.022,0.87,91T,0.87,8.53,0.4641,-1.440645792565881,1.4463448711491644,53415.29
sn2003af-20030209.39-fast.flm,67.08,2003af,,,0.02,,,,5.1,0.4603,,,52679.39
sn2003fa-20030704.24-fast.flm,18.14,2003fa,17.339484813534096,0.4805843906189927,0.0404,0.8,91T,0.8,16.2,0.5825,-1.1394848135340965,0.7551606494691236,52824.24
sn1998bp-19980504.39-fast.flm,111.06,1998bp,0.9797130133577068,0.1979218208807521,0.0105,1.79,N,1.79,4.1,0.5688,3.120286986642293,0.6022511827973047,50937.39
sn2003de-20030408.23-fast.flm,18.97,2003de,,,0.0383,,,,2.5,0.5007,,,52737.23
sn1997bq-19970412.13-fast.flm,15.09,1997bq,-7.698404835038218,0.4953928465272961,0.0093,1.14,HV,1.14,1.3,1.1603,8.998404835038219,1.261629962544651,50550.13
sn1994D-19940516.18-fast.flm,31.79,1994D,55.51899491474753,0.0997108385681523,0.0029,1.37,N,1.37,63.75,1.4383,8.23100508525247,1.4417521081406346,49488.18
sn1998dm-19980923.39-fast.flm,114.87,1998dm,19.36413313462291,0.5961251862891207,0.0065,0.9,N,0.9,16.95,0.6592,-2.4141331346229116,0.8887687425468106,51079.39
sn2008A-20080210.10-fast.flm,24.13,2008A,27.55363117496556,0.492029128124385,0.0162,1.28,pec,1.28,26.35,1.2576,-1.2036311749655582,1.3504260153458398,54506.1
sn2001fh-20011109.10-fast.flm,28.56,2001fh,-1.679344067968355,0.0987849451743554,0.0123,1.51,N,1.51,-2.4,1.0267,-0.720655932031645,1.03144139697469,52222.1
sn1999dq-19991003.45-fast.flm,126.76,1999dq,18.193472044174232,0.6902672320283996,0.0141,0.86,91T,0.86,20.1,1.0273,1.9065279558257693,1.2376647937192642,51454.45
sn2007le-20071213.21-fast.flm,23.32,2007le,48.18235995232622,0.4966229638458482,0.0068,1.01,HV,1.01,47.45,1.5865,-0.7323599523262203,1.6624128904153248,54447.21
sn2008Z-20080211.30-fast.flm,62.19,2008Z,-7.247796278152968,0.2938295788442703,0.021,1.02,N,1.02,-5.5,1.5559,1.7477962781529683,1.5834016014276988,54507.3
sn2006hb-20061001.52-fast.flm,19.23,2006hb,9.770511178960165,0.3939722249581404,0.0153,1.44,91bg,1.44,6.8,0.3878,-2.970511178960165,0.5528136702709762,54009.52
sn1998bp-19980529.42-fast.flm,37.16,1998bp,25.74962889658268,0.1979218208807521,0.0105,1.79,N,1.79,29.5,1.2733,3.7503711034173186,1.2885906786799106,50962.42
sn2005na-20060107.32-fast.flm,56.06,2005na,1.3836110299115794,1.2666861541459613,0.0263,1.09,N,1.09,-0.15,0.9169,-1.5336110299115793,1.5637133442882318,53742.32
sn2001N-20010217.39-fast.flm,25.7,2001N,26.04309500489374,0.0,0.021,,HV,,27.2,0.9187,1.1569049951062595,0.9187,51957.39
sn2000dk-20000926.37-fast.flm,76.59,2000dk,0.7567567567607612,0.1965601965601965,0.0175,1.62,N,1.62,-1.2,0.6404,-1.956756756760761,0.6698866104586529,51813.37
sn2002do-20020718.29-fast.flm,20.47,2002do,30.406536076384896,0.8859139679102274,0.0159,1.56,N,1.56,27.95,1.1125,-2.4565360763848965,1.422146198018489,52473.29
sn2004cu-20040707.19-fast.flm,2.99,2004cu,,,0.0248,,,,,,,,53193.19
sn2005am-20050317.23-fast.flm,70.63,2005am,10.838952796509613,0.4958349861166204,0.0084,1.3,N,1.3,9.85,0.5439,-0.9889527965096132,0.7359888201985606,53446.23
sn2006B-20060109.08-fast.flm,24.3,2006B,,,0.0163,,,,11.15,0.6131,,,53744.08
sn1999gh-20000104.45-fast.flm,31.58,1999gh,34.18676193311212,0.8931229532598988,0.0077,1.69,N,1.69,37.7,1.0831,3.5132380668878795,1.4038426619958817,51547.45
sn2007A-20070110.14-fast.flm,91.11,2007A,-2.4186412348826343,0.4915937469275391,0.0171,0.95,N,0.95,-1.0,0.6957,1.4186412348826345,0.8518584988237526,54110.14
sn2003du-20030609.29-fast.flm,29.04,2003du,32.97893481717242,0.9936406995230525,0.0064,1.07,N,1.07,32.6,2.0266,-0.3789348171724214,2.2570842695275384,52799.29
sn2005bv-20050502.32-fast.flm,24.72,2005bv,,,0.0357,,,,18.95,0.7944,,,53492.32
sn2003hw-20030919.45-fast.flm,18.23,2003hw,,,0.042,,,,27.225,2.686,,,52901.45
sn2006ac-20060305.48-fast.flm,30.62,2006ac,17.972034809821704,0.1955607705094358,0.0227,1.2,HV,1.2,18.9,1.1495,0.9279651901782948,1.166016408530448,53799.48
